ReturnID,OrderID,ReturnDate,ReturnReason,RefundAmount,RefundStatus
9477,10473,8/11/2023,Size Issue,16452.9,Refunded
9478,59382,12/17/2022,Quality Issue,14649.92,Refunded
9479,44893,9/21/2022,Size Issue,9849.52,Refunded
9480,30991,12/10/2025,Late Delivery,3941.89,Refunded
9481,90616,9/8/2024,Product Not as Described,36277.69,Refunded
9482,38724,10/12/2025,Product Not as Described,36426.09,Refunded
9483,76179,3/9/2026,Size Issue,39271.77,Refunded
9484,74072,7/17/2024,Missing Parts,47865.44,Pending
9485,26197,1/3/2023,Duplicate Order,21375.71,Pending
9486,73724,1/21/2025,Changed Mind,23893.71,Refunded
9487,92230,6/12/2025,Changed Mind,25677.85,Pending
9488,17546,1/25/2026,Damaged Product,48820.98,Pending
9489,61778,2/9/2025,Late Delivery,38326.18,Pending
9490,14067,12/18/2023,Damaged Product,10764.26,Refunded
9491,95376,9/2/2025,Changed Mind,3940.3,Pending
9492,57717,6/19/2023,Late Delivery,29242.11,Pending
9493,45105,5/12/2025,Wrong Item Delivered,16185.49,Refunded
9494,2495,7/29/2025,Missing Parts,22634.4,Pending
9495,72417,9/22/2022,Missing Parts,1466.67,Refunded
9496,11181,3/28/2026,Size Issue,23099.52,Refunded
9497,39364,2/13/2025,Wrong Item Delivered,48024.52,Refunded
9498,32086,5/4/2023,Quality Issue,16999.7,Processed
9499,47335,5/15/2025,Size Issue,9178.87,Refunded
9500,65331,4/7/2024,Product Not as Described,7616.82,Refunded
9501,6748,5/14/2026,Product Not as Described,16145.46,Refunded
9502,23987,7/20/2025,Product Not as Described,15189.51,Pending
9503,5696,2/5/2023,Defective Item,34250.58,Refunded
9504,95620,2/24/2025,Damaged Product,41831.03,Refunded
9505,39326,10/18/2025,Missing Parts,29475.09,Rejected
9506,53099,9/6/2024,Changed Mind,46542.17,Pending
9507,36564,4/9/2024,Duplicate Order,41522.83,Refunded
9508,22531,9/5/2023,Quality Issue,36964.17,Refunded
9509,49888,8/6/2023,Product Not as Described,21169.37,Refunded
9510,39573,2/23/2023,Size Issue,20277.85,Pending
9511,76017,7/16/2022,Changed Mind,33413.85,Refunded
9512,57872,7/31/2025,Changed Mind,47229.33,Refunded
9513,32313,7/28/2022,Late Delivery,39196.57,Refunded
9514,49094,5/6/2022,Late Delivery,25719.61,Rejected
9515,80799,7/10/2024,Late Delivery,22605.18,Refunded
9516,59607,6/15/2024,Missing Parts,22207.38,Processed
9517,57107,7/21/2024,Duplicate Order,18942.13,Pending
9518,19042,8/8/2022,Changed Mind,47630.04,Refunded
9519,73987,8/21/2025,Changed Mind,11024.32,Refunded
9520,65159,8/1/2023,Product Not as Described,6587.35,Pending
9521,58782,5/27/2023,Changed Mind,4060.73,Refunded
9522,66206,9/21/2023,Changed Mind,29361.56,Pending
9523,21207,12/13/2025,Product Not as Described,21135.02,Refunded
9524,20955,2/16/2024,Changed Mind,22536.4,Pending
9525,95567,5/6/2026,Changed Mind,15631.46,Refunded
9526,7416,5/1/2025,Missing Parts,43670.29,Refunded
9527,80394,6/26/2024,Quality Issue,17360.6,Refunded
9528,78853,7/17/2024,Defective Item,9605.54,Pending
9529,49316,2/21/2024,Size Issue,29045.54,Refunded
9530,84669,9/21/2024,Missing Parts,34198.21,Refunded
9531,82010,5/15/2026,Changed Mind,19727.57,Refunded
9532,81520,12/25/2024,Defective Item,27736.81,Refunded
9533,37766,10/29/2025,Missing Parts,11914.7,Refunded
9534,79881,6/2/2023,Size Issue,44578.15,Refunded
9535,53971,8/4/2024,Size Issue,37784.06,Pending
9536,64093,11/7/2023,Late Delivery,42029.15,Refunded
9537,41277,8/21/2022,Changed Mind,47366.03,Refunded
9538,48251,5/8/2022,Duplicate Order,33193.75,Refunded
9539,21571,12/13/2024,Product Not as Described,23921.69,Pending
9540,83240,6/30/2022,Changed Mind,4339.67,Refunded
9541,58370,8/7/2025,Product Not as Described,29416.16,Refunded
9542,85577,5/9/2024,Product Not as Described,23344.87,Pending
9543,41850,3/11/2024,Product Not as Described,1356.75,Refunded
9544,43721,6/8/2025,Wrong Item Delivered,32410.94,Refunded
9545,5390,11/23/2024,Duplicate Order,15461.1,Refunded
9546,14301,6/8/2024,Product Not as Described,39076.92,Refunded
9547,31141,1/29/2026,Quality Issue,20673.65,Refunded
9548,60839,12/3/2024,Changed Mind,10385.25,Refunded
9549,38551,9/23/2023,Size Issue,29063.82,Rejected
9550,24463,7/7/2022,Quality Issue,40660.61,Refunded
9551,21103,4/10/2023,Missing Parts,1761.13,Refunded
9552,31645,5/19/2022,Product Not as Described,35084.28,Refunded
9553,32218,3/21/2022,Product Not as Described,35546.7,Rejected
9554,52355,1/11/2023,Late Delivery,13491.83,Refunded
9555,65773,2/15/2022,Wrong Item Delivered,43297.59,Refunded
9556,15847,9/20/2022,Missing Parts,14299.61,Pending
9557,58036,1/15/2023,Product Not as Described,12213.91,Refunded
9558,647,9/18/2023,Changed Mind,29406.76,Pending
9559,68262,9/16/2023,Missing Parts,35325.74,Pending
9560,61414,5/6/2025,Duplicate Order,8677.82,Refunded
9561,904,10/18/2023,Damaged Product,28266.88,Pending
9562,3586,3/18/2022,Changed Mind,20009.41,Refunded
9563,25185,2/3/2025,Quality Issue,28572.44,Rejected
9564,69887,9/30/2022,Late Delivery,31681.7,Refunded
9565,79592,1/7/2026,Defective Item,30850.7,Refunded
9566,81444,7/2/2022,Missing Parts,24776.8,Refunded
9567,27164,6/8/2024,Quality Issue,20966.97,Processed
9568,4169,2/18/2026,Size Issue,6478.56,Pending
9569,23525,1/17/2025,Damaged Product,17905.7,Pending
9570,59651,2/24/2024,Late Delivery,27575.59,Refunded
9571,18409,6/21/2024,Missing Parts,36616.1,Pending
9572,89791,6/2/2024,Wrong Item Delivered,1375.53,Refunded
9573,66758,12/8/2025,Wrong Item Delivered,30884.57,Processed
9574,79925,1/22/2025,Missing Parts,32372.12,Refunded
9575,50507,3/16/2025,Size Issue,43593.3,Refunded
9576,14504,5/7/2026,Missing Parts,17892.61,Refunded
9577,6992,4/15/2026,Changed Mind,25651.89,Refunded
9578,15219,2/26/2024,Defective Item,23703.76,Refunded
9579,93236,12/14/2022,Duplicate Order,28491.01,Rejected
9580,71487,5/2/2022,Missing Parts,21802.28,Refunded
9581,35779,7/16/2022,Changed Mind,22136.9,Refunded
9582,90344,2/25/2026,Late Delivery,46671.4,Refunded
9583,16869,3/19/2023,Defective Item,19911.03,Pending
9584,32080,12/20/2022,Quality Issue,16390.88,Refunded
9585,14292,5/20/2024,Damaged Product,18969.37,Refunded
9586,51391,10/30/2024,Size Issue,38457.39,Refunded
9587,76141,2/27/2023,Late Delivery,4289.54,Pending
9588,38021,7/1/2024,Product Not as Described,1108.85,Refunded
9589,65129,3/9/2022,Wrong Item Delivered,8719.39,Pending
9590,70419,10/27/2024,Changed Mind,12904.9,Refunded
9591,32559,1/7/2024,Changed Mind,33158.08,Refunded
9592,91964,9/20/2023,Wrong Item Delivered,31784.9,Refunded
9593,49959,6/28/2023,Quality Issue,36709.6,Refunded
9594,22862,12/6/2023,Late Delivery,21041.21,Refunded
9595,58770,2/28/2023,Changed Mind,8650.49,Refunded
9596,49410,12/5/2025,Missing Parts,45624.09,Refunded
9597,76289,12/12/2022,Wrong Item Delivered,34418.89,Refunded
9598,14942,9/9/2022,Changed Mind,44039.32,Refunded
9599,81904,10/16/2025,Product Not as Described,40338.2,Refunded
9600,38377,6/12/2025,Product Not as Described,29010.16,Pending
9601,3794,10/4/2024,Quality Issue,28700.89,Refunded
9602,87607,5/15/2024,Size Issue,10620.05,Refunded
9603,68855,3/23/2024,Size Issue,21968.33,Refunded
9604,21777,9/25/2022,Size Issue,40263.05,Processed
9605,64348,2/14/2022,Damaged Product,22727.02,Refunded
9606,85705,5/14/2022,Product Not as Described,40953.15,Refunded
9607,14386,9/21/2024,Defective Item,8348.51,Pending
9608,21377,5/18/2025,Duplicate Order,17983.56,Refunded
9609,60401,9/9/2023,Late Delivery,764.35,Pending
9610,38891,11/27/2023,Changed Mind,12715.93,Pending
9611,37734,6/9/2023,Damaged Product,16473.18,Refunded
9612,150,10/17/2025,Missing Parts,19197.14,Refunded
9613,74584,12/4/2022,Duplicate Order,26123.72,Processed
9614,55823,12/20/2023,Quality Issue,49380.7,Refunded
9615,84112,5/6/2025,Missing Parts,15374.23,Refunded
9616,58698,11/11/2024,Wrong Item Delivered,10355.7,Rejected
9617,33347,6/2/2023,Quality Issue,9115.07,Refunded
9618,55769,7/23/2024,Wrong Item Delivered,26315.92,Refunded
9619,86933,3/1/2023,Product Not as Described,17291.43,Refunded
9620,36071,5/28/2025,Quality Issue,4972.6,Pending
9621,81515,2/15/2023,Wrong Item Delivered,31545.33,Refunded
9622,35090,1/11/2025,Defective Item,18987.8,Refunded
9623,40991,11/7/2022,Changed Mind,18989.21,Refunded
9624,55619,12/27/2024,Quality Issue,27947.95,Refunded
9625,11646,6/28/2025,Defective Item,40727.44,Pending
9626,37166,3/8/2026,Quality Issue,26032.66,Refunded
9627,5004,4/26/2026,Changed Mind,48819.69,Refunded
9628,84646,1/21/2023,Duplicate Order,9331.76,Refunded
9629,14056,1/26/2023,Missing Parts,39390.91,Processed
9630,85426,3/12/2025,Quality Issue,10579.96,Pending
9631,90919,8/30/2025,Quality Issue,21441.59,Refunded
9632,21435,6/5/2023,Damaged Product,12265.66,Refunded
9633,40455,7/17/2022,Changed Mind,18369.04,Refunded
9634,65232,9/18/2022,Duplicate Order,39974.1,Pending
9635,67682,9/11/2025,Wrong Item Delivered,2129.45,Pending
9636,46962,3/21/2026,Size Issue,45120.27,Pending
9637,80721,6/25/2023,Missing Parts,21204.33,Pending
9638,87696,6/4/2023,Defective Item,38227.34,Rejected
9639,79696,1/10/2024,Product Not as Described,7722.38,Pending
9640,94963,6/21/2024,Size Issue,26273.14,Refunded
9641,46107,8/16/2024,Defective Item,18707.88,Refunded
9642,23494,2/5/2024,Duplicate Order,40054.3,Pending
9643,57997,6/29/2024,Duplicate Order,12414.6,Refunded
9644,49937,5/22/2024,Quality Issue,43405.79,Refunded
9645,65079,9/23/2022,Damaged Product,11437.83,Refunded
9646,51443,11/22/2022,Wrong Item Delivered,41376.16,Rejected
9647,63102,12/14/2023,Late Delivery,45736.96,Refunded
9648,87704,12/25/2024,Size Issue,15186.78,Refunded
9649,78305,3/6/2024,Late Delivery,23499.54,Refunded
9650,22755,1/10/2025,Defective Item,905.04,Refunded
9651,48159,12/10/2023,Late Delivery,45946.07,Refunded
9652,64369,6/5/2025,Damaged Product,28858.13,Pending
9653,9490,8/17/2023,Missing Parts,49129.71,Refunded
9654,94446,7/12/2025,Product Not as Described,7660.89,Refunded
9655,63420,8/20/2022,Product Not as Described,22279.17,Refunded
9656,76271,9/4/2023,Late Delivery,16029.58,Refunded
9657,36152,6/24/2023,Product Not as Described,5969.47,Refunded
9658,83425,4/16/2026,Wrong Item Delivered,35722.2,Refunded
9659,93137,3/20/2024,Duplicate Order,33640.09,Refunded
9660,45656,6/14/2024,Size Issue,2523.27,Pending
9661,67795,7/15/2024,Quality Issue,16953.54,Refunded
9662,47155,3/25/2026,Duplicate Order,17629.5,Pending
9663,57788,8/4/2024,Product Not as Described,45479,Refunded
9664,27170,10/25/2022,Damaged Product,13646.99,Refunded
9665,98903,9/1/2022,Quality Issue,46152.41,Pending
9666,19232,2/5/2023,Late Delivery,49937.06,Refunded
9667,64984,12/22/2025,Size Issue,47193.33,Refunded
9668,68593,4/16/2025,Defective Item,37387.71,Pending
9669,5915,9/11/2023,Damaged Product,6570.21,Refunded
9670,60022,6/9/2022,Missing Parts,45589.5,Pending
9671,37653,4/24/2022,Size Issue,3761.86,Processed
9672,33866,3/31/2025,Wrong Item Delivered,23667.22,Processed
9673,41082,9/28/2025,Size Issue,35064.04,Refunded
9674,67255,2/26/2026,Quality Issue,27219.91,Refunded
9675,6241,5/1/2023,Defective Item,43436.79,Refunded
9676,33967,9/30/2022,Changed Mind,6493.06,Refunded
9677,31849,3/15/2022,Duplicate Order,4113.68,Refunded
9678,13990,8/24/2025,Duplicate Order,37874.56,Refunded
9679,51431,4/6/2024,Size Issue,8108.86,Processed
9680,54118,5/10/2025,Duplicate Order,41952.01,Refunded
9681,79112,6/1/2023,Product Not as Described,23197.1,Refunded
9682,94397,10/5/2023,Wrong Item Delivered,26651.05,Refunded
9683,39857,4/17/2022,Defective Item,11878.88,Refunded
9684,84779,1/10/2025,Quality Issue,24012.46,Refunded
9685,63751,3/28/2025,Late Delivery,42563.16,Refunded
9686,43771,11/6/2024,Wrong Item Delivered,326.24,Pending
9687,6673,5/27/2022,Size Issue,16818.03,Pending
9688,83826,6/4/2023,Damaged Product,30600.65,Processed
9689,69012,10/31/2022,Changed Mind,43129.89,Refunded
9690,65094,12/5/2025,Size Issue,19695.46,Refunded
9691,61033,9/25/2023,Defective Item,47849.9,Pending
9692,22336,8/19/2023,Damaged Product,35066.26,Rejected
9693,49703,9/27/2022,Late Delivery,1611.75,Pending
9694,49635,2/27/2022,Size Issue,45391.06,Refunded
9695,36107,3/27/2024,Duplicate Order,49281.71,Refunded
9696,80967,5/17/2022,Wrong Item Delivered,19558.51,Rejected
9697,18704,9/6/2024,Duplicate Order,23195.89,Refunded
9698,11904,2/1/2025,Quality Issue,4581.66,Rejected
9699,87622,11/10/2022,Defective Item,23058.46,Refunded
9700,14706,4/6/2026,Changed Mind,10359.02,Pending
9701,55552,12/13/2025,Quality Issue,44884.18,Refunded
9702,60918,1/1/2023,Changed Mind,38811.44,Refunded
9703,69598,8/15/2025,Wrong Item Delivered,10943.3,Rejected
9704,29338,10/29/2023,Wrong Item Delivered,23768.23,Refunded
9705,63738,9/22/2023,Changed Mind,32882.91,Refunded
9706,85056,6/28/2024,Late Delivery,1060.67,Refunded
9707,89615,7/20/2024,Product Not as Described,37509.26,Refunded
9708,11330,1/7/2023,Late Delivery,10215.69,Pending
9709,35282,7/7/2023,Size Issue,9545.32,Pending
9710,73859,3/10/2022,Product Not as Described,21628.47,Refunded
9711,5703,9/22/2025,Duplicate Order,38026.72,Pending
9712,67606,3/10/2023,Wrong Item Delivered,48130.67,Refunded
9713,5034,4/30/2026,Damaged Product,42369.72,Refunded
9714,78018,5/14/2025,Damaged Product,26826.21,Refunded
9715,46611,6/3/2022,Defective Item,5070.42,Refunded
9716,77817,11/22/2023,Changed Mind,48035.72,Refunded
9717,69975,8/27/2022,Duplicate Order,8309.4,Refunded
9718,66956,3/23/2026,Duplicate Order,24695.43,Refunded
9719,69099,8/25/2024,Defective Item,49817.46,Refunded
9720,89452,8/29/2023,Product Not as Described,12694.48,Refunded
9721,40022,4/17/2025,Defective Item,45299.95,Refunded
9722,18758,9/25/2025,Damaged Product,40428.9,Refunded
9723,31390,3/1/2026,Quality Issue,47586.14,Rejected
9724,71098,10/21/2022,Duplicate Order,22808.4,Refunded
9725,53961,4/12/2022,Changed Mind,29297.74,Processed
9726,75044,10/27/2024,Late Delivery,1212.9,Processed
9727,76831,5/16/2024,Product Not as Described,22416.46,Refunded
9728,79392,10/27/2022,Size Issue,4207.89,Refunded
9729,39229,8/16/2022,Defective Item,16993.18,Refunded
9730,89048,3/11/2022,Product Not as Described,43272.95,Refunded
9731,26221,12/4/2024,Quality Issue,6848.69,Refunded
9732,97995,4/25/2025,Product Not as Described,370.22,Refunded
9733,56003,6/12/2024,Defective Item,14067.17,Refunded
9734,90906,10/1/2025,Quality Issue,6749.42,Refunded
9735,26881,11/29/2025,Size Issue,22897.49,Refunded
9736,40284,8/25/2024,Quality Issue,13471.59,Rejected
9737,70129,6/8/2025,Wrong Item Delivered,17263.05,Refunded
9738,61028,11/3/2024,Defective Item,22841.59,Pending
9739,50651,12/26/2022,Late Delivery,14494.56,Refunded
9740,36683,3/19/2026,Wrong Item Delivered,34269.89,Refunded
9741,50324,12/31/2022,Duplicate Order,20750.52,Refunded
9742,88333,7/7/2023,Duplicate Order,33820.94,Refunded
9743,23982,4/17/2022,Damaged Product,32171.16,Pending
9744,67039,7/23/2025,Product Not as Described,35385.77,Refunded
9745,30858,12/27/2025,Missing Parts,6936.31,Refunded
9746,40060,5/6/2024,Missing Parts,7752.09,Pending
9747,87550,12/21/2022,Missing Parts,42328.15,Refunded
9748,32749,1/27/2026,Defective Item,11322.84,Refunded
9749,49491,5/30/2024,Product Not as Described,205.64,Refunded
9750,79547,1/13/2026,Defective Item,15630.31,Refunded
9751,1694,5/3/2022,Size Issue,7649.4,Pending
9752,86886,1/28/2025,Product Not as Described,27393.92,Refunded
9753,45137,1/8/2025,Changed Mind,16027.62,Refunded
9754,60105,1/30/2025,Changed Mind,25232.34,Refunded
9755,5724,5/29/2025,Quality Issue,579.18,Refunded
9756,13824,6/22/2023,Missing Parts,41175.52,Pending
9757,7142,5/14/2026,Damaged Product,16203.48,Refunded
9758,82725,1/9/2025,Wrong Item Delivered,19357.25,Refunded
9759,58225,9/9/2022,Wrong Item Delivered,4614.87,Refunded
9760,68485,7/6/2023,Late Delivery,32196.02,Pending
9761,29622,1/10/2025,Size Issue,21124.78,Refunded
9762,86451,2/6/2026,Missing Parts,30038.21,Pending
9763,16073,8/2/2025,Missing Parts,35258.43,Pending
9764,85533,10/17/2023,Damaged Product,43937.99,Refunded
9765,2661,11/2/2024,Product Not as Described,48671.68,Processed
9766,2657,5/3/2023,Product Not as Described,26081.21,Refunded
9767,53325,11/17/2022,Product Not as Described,16097.79,Refunded
9768,87073,1/31/2023,Wrong Item Delivered,37257.71,Refunded
9769,83394,4/21/2025,Product Not as Described,23482.84,Refunded
9770,40740,10/5/2023,Quality Issue,30986.89,Refunded
9771,95724,8/9/2025,Wrong Item Delivered,47076.69,Refunded
9772,51592,8/1/2025,Wrong Item Delivered,5503.36,Processed
9773,43583,11/24/2025,Duplicate Order,49830.74,Refunded
9774,69517,10/4/2025,Missing Parts,1948.34,Refunded
9775,96268,12/13/2025,Damaged Product,4268.03,Refunded
9776,85703,11/18/2024,Wrong Item Delivered,18170.69,Refunded
9777,29653,8/20/2023,Quality Issue,20049.4,Refunded
9778,78443,2/2/2025,Product Not as Described,41453.35,Refunded
9779,358,5/28/2022,Size Issue,43752.51,Pending
9780,38132,8/20/2022,Missing Parts,48757.75,Pending
9781,79292,9/5/2025,Product Not as Described,6508.58,Refunded
9782,66145,5/20/2026,Defective Item,35554.77,Refunded
9783,14436,12/23/2025,Size Issue,2067.2,Refunded
9784,17727,6/28/2023,Damaged Product,8729.83,Refunded
9785,13526,4/16/2024,Wrong Item Delivered,45073.64,Processed
9786,21486,7/26/2023,Late Delivery,11277.63,Refunded
9787,11585,2/13/2024,Late Delivery,26336.55,Refunded
9788,5866,5/13/2025,Wrong Item Delivered,35193.61,Pending
9789,78643,11/28/2025,Damaged Product,8885.13,Rejected
9790,61067,4/17/2025,Product Not as Described,7327.97,Refunded
9791,27666,1/31/2024,Product Not as Described,21626.72,Pending
9792,80758,10/26/2025,Product Not as Described,34629.85,Rejected
9793,98174,7/13/2022,Defective Item,13796.13,Refunded
9794,16294,11/17/2023,Changed Mind,41256.7,Refunded
9795,84448,4/2/2023,Quality Issue,36347.35,Refunded
9796,87015,10/10/2025,Duplicate Order,45065.33,Refunded
9797,78029,3/7/2024,Changed Mind,30496.72,Refunded
9798,62920,11/30/2024,Wrong Item Delivered,48437.43,Refunded
9799,57234,12/13/2024,Defective Item,48249.95,Refunded
9800,5593,1/3/2023,Quality Issue,13986.31,Refunded
9801,7313,9/26/2022,Missing Parts,39962.53,Refunded
9802,61744,10/12/2024,Size Issue,13884.25,Refunded
9803,58964,3/25/2023,Missing Parts,1829.21,Refunded
9804,50179,5/26/2025,Wrong Item Delivered,2074.89,Refunded
9805,46947,10/27/2024,Late Delivery,24620.77,Rejected
9806,7076,7/21/2025,Changed Mind,21920.66,Refunded
9807,10580,12/14/2023,Wrong Item Delivered,23380.27,Refunded
9808,59470,3/16/2026,Missing Parts,43948.58,Refunded
9809,11116,8/8/2025,Changed Mind,3788.23,Refunded
9810,81246,9/9/2023,Defective Item,6516.78,Refunded
9811,9396,3/24/2024,Duplicate Order,22650.54,Refunded
9812,21563,2/11/2025,Changed Mind,2080.2,Refunded
9813,40582,11/11/2022,Size Issue,38085.28,Pending
9814,23360,5/12/2026,Missing Parts,2331.38,Refunded
9815,50204,9/3/2022,Changed Mind,43274.79,Refunded
9816,41982,10/14/2023,Late Delivery,36553.34,Refunded
9817,32916,12/21/2023,Defective Item,31509.7,Refunded
9818,43126,11/6/2023,Duplicate Order,30716.26,Refunded
9819,97034,12/29/2022,Size Issue,38380.75,Refunded
9820,73965,6/20/2024,Changed Mind,13928.49,Refunded
9821,72376,1/27/2024,Damaged Product,48886.47,Processed
9822,83634,11/8/2024,Defective Item,29153.61,Refunded
9823,86842,4/7/2026,Missing Parts,15523.08,Refunded
9824,43312,4/10/2024,Quality Issue,37672.78,Refunded
9825,97397,9/18/2023,Size Issue,26496.13,Rejected
9826,73754,7/11/2023,Quality Issue,18480.48,Refunded
9827,68523,10/31/2025,Duplicate Order,34831,Pending
